Client Order ID,Instrument,Side,Quantity,Price
aa18461,Lotus,1,570,82
aa18462,Tulip,2,570,53
aa18463,Lavender,2,950,47
aa18464,Rose,1,260,82
aa18465,Orchid,2,900,99
aa18466,Rose,1,420,96
aa18467,Orchid,2,440,1
aa18468,Orchid,2,400,48
aa18469,Rose,1,730,66
aa18470,Lotus,2,810,58
aa18471,Lotus,2,690,52
aa18472,Rose,1,900,25
aa18473,Lotus,1,900,89
aa18474,Lotus,1,130,51
aa18475,Orchid,2,680,26
aa18476,Tulip,1,210,52
aa18477,Lotus,2,340,34
aa18478,Lotus,2,770,23
aa18479,Rose,2,750,8
aa18480,Orchid,1,360,43
aa18481,Lavender,1,270,46
aa18482,Tulip,1,260,33
aa18483,Rose,1,750,45
aa18484,Tulip,1,720,37
aa18485,Lotus,2,10,66
aa18486,Tulip,2,310,11
aa18487,Lavender,1,870,8
aa18488,Rose,2,970,53
aa18489,Lavender,1,250,44
aa18490,Rose,2,180,41
aa18491,Orchid,2,500,2
aa18492,Orchid,1,60,69
aa18493,Lotus,1,990,58
aa18494,Rose,1,640,16
aa18495,Lotus,1,430,40
aa18496,Lavender,1,670,89
aa18497,Rose,2,290,95
aa18498,Orchid,1,360,5
aa18499,Orchid,1,550,3
aa18500,Lavender,2,260,23
aa18501,Lotus,1,660,62
aa18502,Tulip,2,880,77
aa18503,Rose,1,850,40
aa18504,Lotus,1,10,100
aa18505,Orchid,2,280,89
aa18506,Orchid,2,900,10
aa18507,Lotus,1,310,66
aa18508,Tulip,1,600,42
aa18509,Rose,1,450,11
aa18510,Tulip,2,20,36
aa18511,Rose,2,140,50
aa18512,Rose,2,700,86
aa18513,Lotus,2,810,72
aa18514,Rose,1,530,81
aa18515,Lotus,1,820,66
aa18516,Orchid,1,760,37
aa18517,Tulip,1,900,32
aa18518,Lavender,2,640,41
aa18519,Orchid,1,130,82
aa18520,Rose,2,280,94
aa18521,Lavender,1,500,3
aa18522,Lavender,2,260,60
aa18523,Tulip,1,540,32
aa18524,Orchid,2,400,13
aa18525,Lotus,1,110,29
aa18526,Orchid,1,590,5
aa18527,Lavender,1,650,84
aa18528,Orchid,1,270,73
aa18529,Tulip,2,500,88
aa18530,Lavender,1,760,49
aa18531,Orchid,1,490,59
aa18532,Lotus,1,370,60
aa18533,Lavender,2,650,26
aa18534,Orchid,1,640,76
aa18535,Lavender,2,910,9
aa18536,Lotus,2,350,46
aa18537,Tulip,1,790,26
aa18538,Lotus,1,940,1
aa18539,Lavender,1,800,79
aa18540,Lotus,1,120,93
aa18541,Lotus,2,510,41
aa18542,Lavender,2,420,11
aa18543,Tulip,1,700,8
aa18544,Tulip,1,40,17
aa18545,Rose,1,440,25
aa18546,Rose,1,280,12
aa18547,Lavender,2,720,45
aa18548,Tulip,1,940,99
aa18549,Tulip,2,410,80
aa18550,Rose,2,570,57
aa18551,Lotus,2,780,14
aa18552,Tulip,1,420,86
aa18553,Lotus,1,220,62
aa18554,Tulip,2,710,76
aa18555,Tulip,2,560,58
aa18556,Lotus,1,160,11
aa18557,Rose,1,530,73
aa18558,Orchid,2,530,91
aa18559,Rose,1,980,43
aa18560,Lavender,2,930,54
aa18561,Orchid,1,640,48
aa18562,Lotus,1,1000,91
aa18563,Lavender,2,360,54
aa18564,Rose,2,70,42
aa18565,Tulip,1,300,68
aa18566,Lotus,1,990,10
aa18567,Lotus,2,800,23
aa18568,Lotus,2,910,10
aa18569,Lavender,2,420,25
aa18570,Rose,1,100,83
aa18571,Rose,1,940,60
aa18572,Lavender,1,890,59
aa18573,Lavender,1,200,45
aa18574,Lotus,2,460,46
aa18575,Orchid,1,690,4
aa18576,Lavender,1,210,89
aa18577,Tulip,2,660,34
aa18578,Tulip,1,280,81
aa18579,Rose,2,380,5
aa18580,Rose,1,10,100
aa18581,Lotus,2,290,33
aa18582,Lavender,1,780,23
aa18583,Lavender,1,220,72
aa18584,Tulip,1,400,54
aa18585,Lotus,2,570,72
aa18586,Rose,1,140,75
aa18587,Orchid,1,450,51
aa18588,Lavender,1,290,1
aa18589,Lavender,1,340,16
aa18590,Lavender,1,200,69
aa18591,Rose,1,190,66
aa18592,Rose,2,840,16
aa18593,Tulip,2,10,30
aa18594,Orchid,2,500,70
aa18595,Orchid,2,160,35
aa18596,Tulip,2,980,33
aa18597,Lavender,2,100,94
aa18598,Rose,2,430,98
aa18599,Lotus,1,770,41
aa18600,Orchid,1,580,5
aa18601,Tulip,2,280,29
aa18602,Lotus,1,410,33
aa18603,Tulip,2,470,62
aa18604,Tulip,2,420,26
aa18605,Rose,2,520,59
aa18606,Tulip,2,450,92
aa18607,Orchid,1,840,42
aa18608,Lavender,1,370,26
aa18609,Tulip,1,340,43
aa18610,Rose,2,290,26
aa18611,Orchid,1,550,37
aa18612,Lavender,2,550,73
aa18613,Rose,1,560,75
aa18614,Orchid,1,660,35
aa18615,Tulip,1,190,95
aa18616,Lotus,1,860,93
aa18617,Rose,1,30,61
aa18618,Rose,1,650,4
aa18619,Rose,2,950,59
aa18620,Lotus,1,230,6
aa18621,Tulip,2,540,76
aa18622,Lotus,2,300,98
aa18623,Lavender,2,560,95
aa18624,Tulip,1,860,93
aa18625,Tulip,1,540,55
aa18626,Rose,2,150,36
aa18627,Tulip,2,500,3
aa18628,Orchid,1,30,65
aa18629,Tulip,2,320,66
aa18630,Tulip,2,50,25
aa18631,Orchid,1,740,37
aa18632,Lotus,1,650,80
aa18633,Lotus,2,880,79
aa18634,Lavender,1,850,74
aa18635,Rose,2,630,46
aa18636,Tulip,1,330,64
aa18637,Lavender,2,870,90
aa18638,Tulip,1,220,99
aa18639,Orchid,2,210,59
aa18640,Rose,2,330,14
aa18641,Lotus,2,410,100
aa18642,Orchid,1,560,53
aa18643,Rose,1,190,18
aa18644,Rose,2,220,15
aa18645,Rose,2,820,55
aa18646,Lavender,2,390,78
aa18647,Tulip,2,20,22
aa18648,Tulip,1,560,97
aa18649,Rose,2,620,11
aa18650,Orchid,2,670,45
aa18651,Lavender,1,440,17
aa18652,Lotus,2,990,40
aa18653,Tulip,2,30,25
aa18654,Rose,2,800,53
aa18655,Orchid,2,830,50
aa18656,Lotus,2,380,32
aa18657,Orchid,2,260,52
aa18658,Tulip,2,580,99
aa18659,Rose,2,950,73
aa18660,Lavender,1,530,17
aa18661,Lotus,2,160,55
aa18662,Lotus,1,70,57
aa18663,Rose,2,650,53
aa18664,Tulip,1,610,72
aa18665,Lotus,2,860,85
aa18666,Rose,1,240,88
aa18667,Lotus,2,330,72
aa18668,Lotus,1,250,29
aa18669,Tulip,1,130,17
aa18670,Tulip,1,930,97
aa18671,Rose,2,610,56
aa18672,Rose,2,10,87
aa18673,Orchid,1,810,62
aa18674,Lotus,2,390,68
aa18675,Rose,1,370,94
aa18676,Rose,2,910,84
aa18677,Tulip,1,110,28
aa18678,Lavender,1,30,28
aa18679,Lavender,2,100,16
aa18680,Lavender,1,990,35
aa18681,Orchid,2,360,80
aa18682,Orchid,1,130,44
aa18683,Orchid,2,310,98
aa18684,Tulip,2,60,47
aa18685,Rose,2,450,72
aa18686,Tulip,1,790,85
aa18687,Lotus,1,430,11
aa18688,Tulip,1,670,85
aa18689,Lotus,1,790,85
aa18690,Tulip,2,510,68
aa18691,Tulip,2,840,21
aa18692,Tulip,1,670,46
aa18693,Lavender,1,10,64
aa18694,Orchid,1,670,91
aa18695,Lotus,2,400,59
aa18696,Tulip,2,830,6
aa18697,Rose,2,330,49
aa18698,Lavender,2,960,67
aa18699,Lotus,2,430,86
aa18700,Tulip,2,280,87
aa18701,Lavender,1,620,82
aa18702,Rose,2,790,14
aa18703,Rose,1,590,23
aa18704,Orchid,2,440,91
aa18705,Rose,2,470,68
aa18706,Tulip,2,20,57
aa18707,Orchid,2,580,93
aa18708,Rose,2,100,87
aa18709,Orchid,1,430,64
aa18710,Rose,1,250,15
aa18711,Lavender,1,800,1
aa18712,Rose,1,880,14
aa18713,Rose,2,70,82
aa18714,Rose,2,750,39
aa18715,Rose,2,680,60
aa18716,Lavender,2,890,46
aa18717,Lotus,1,110,31
aa18718,Tulip,2,520,19
aa18719,Tulip,1,260,49
aa18720,Lavender,1,360,90
aa18721,Tulip,1,100,17
aa18722,Lavender,2,690,32
aa18723,Lotus,2,860,57
aa18724,Lavender,2,770,14
aa18725,Lotus,1,460,12
aa18726,Lavender,2,580,29
aa18727,Lotus,1,120,72
aa18728,Rose,2,720,49
aa18729,Orchid,1,870,27
aa18730,Lavender,2,400,32
aa18731,Orchid,1,70,6
aa18732,Lavender,1,220,60
aa18733,Lavender,2,190,53
aa18734,Rose,2,190,30
aa18735,Rose,2,670,16
aa18736,Lavender,1,490,75
aa18737,Lotus,2,330,73
aa18738,Lotus,1,100,36
aa18739,Rose,2,510,78
aa18740,Orchid,2,30,39
aa18741,Orchid,1,130,24
aa18742,Rose,2,230,82
aa18743,Lotus,2,130,25
aa18744,Lotus,2,360,42
aa18745,Tulip,2,300,37
aa18746,Lotus,1,340,63
aa18747,Lotus,1,150,78
aa18748,Lotus,2,600,94
aa18749,Rose,2,860,39
aa18750,Lavender,1,280,30
aa18751,Rose,1,500,31
aa18752,Lotus,2,260,31
aa18753,Tulip,1,850,23
aa18754,Tulip,1,890,85
aa18755,Lavender,2,330,14
aa18756,Tulip,2,680,53
aa18757,Lotus,1,550,22
aa18758,Rose,1,300,26
aa18759,Lavender,2,140,88
aa18760,Lotus,1,480,62
aa18761,Tulip,1,240,3
aa18762,Lavender,1,180,20
aa18763,Tulip,2,970,92
aa18764,Tulip,2,550,8
aa18765,Rose,2,900,39
aa18766,Lavender,2,20,54
aa18767,Lotus,2,630,43
aa18768,Orchid,1,80,93
aa18769,Tulip,1,140,13
aa18770,Orchid,1,230,41
aa18771,Lavender,2,240,81
aa18772,Lotus,2,10,96
aa18773,Rose,1,660,10
aa18774,Tulip,2,530,33
aa18775,Orchid,1,230,16
aa18776,Lotus,2,80,48
aa18777,Lotus,1,30,95
aa18778,Rose,1,60,71
aa18779,Lavender,2,280,27
aa18780,Lotus,1,200,98
aa18781,Lotus,2,310,1
aa18782,Tulip,1,500,32
aa18783,Lavender,2,890,61
aa18784,Orchid,1,260,93
aa18785,Orchid,1,720,30
aa18786,Tulip,2,110,4
aa18787,Tulip,1,370,85
aa18788,Lavender,1,900,1
aa18789,Lotus,2,710,26
aa18790,Lavender,2,340,72
aa18791,Orchid,2,50,68
aa18792,Tulip,2,360,48
aa18793,Lotus,2,620,28
aa18794,Rose,1,760,6
aa18795,Orchid,1,650,9
aa18796,Orchid,1,480,59
aa18797,Tulip,2,700,89
aa18798,Orchid,2,590,54
aa18799,Orchid,1,670,7
aa18800,Orchid,2,140,9
aa18801,Rose,2,140,2
aa18802,Orchid,2,170,76
aa18803,Orchid,1,70,46
aa18804,Lavender,2,390,27
aa18805,Tulip,1,640,46
aa18806,Orchid,1,80,26
aa18807,Orchid,1,320,79
aa18808,Tulip,1,600,83
aa18809,Lavender,2,520,38
aa18810,Lavender,2,630,84
aa18811,Rose,1,420,26
aa18812,Lotus,1,890,6
aa18813,Orchid,1,40,78
aa18814,Lavender,2,710,99
aa18815,Orchid,2,430,24
aa18816,Rose,2,250,35
aa18817,Lavender,1,400,64
aa18818,Rose,2,360,16
aa18819,Lavender,1,890,69
aa18820,Tulip,2,930,32
aa18821,Lotus,2,290,41
aa18822,Orchid,1,770,4
aa18823,Orchid,1,850,22
aa18824,Lavender,2,750,96
aa18825,Lotus,2,430,53
aa18826,Lotus,2,760,20
aa18827,Lavender,1,520,35
aa18828,Lavender,1,750,79
aa18829,Lotus,1,640,21
aa18830,Lavender,1,250,28
aa18831,Orchid,1,330,66
aa18832,Lavender,1,700,5
aa18833,Tulip,1,800,80
aa18834,Rose,1,580,2
aa18835,Rose,2,960,19
aa18836,Tulip,2,390,54
aa18837,Tulip,1,600,100
aa18838,Rose,2,550,8
aa18839,Lotus,2,930,24
aa18840,Tulip,2,350,21
aa18841,Orchid,2,560,32
aa18842,Rose,1,920,35
aa18843,Rose,1,760,46
aa18844,Rose,1,100,77
aa18845,Rose,2,840,79
aa18846,Lotus,1,310,6
aa18847,Lotus,1,470,9
aa18848,Lotus,2,420,57
aa18849,Orchid,2,150,30
aa18850,Rose,1,10,39
aa18851,Orchid,2,100,73
aa18852,Tulip,1,880,29
aa18853,Rose,1,160,67
aa18854,Tulip,1,540,27
aa18855,Rose,2,240,43
aa18856,Lotus,1,210,74
aa18857,Lotus,1,250,61
aa18858,Orchid,2,270,3
aa18859,Rose,1,770,46
aa18860,Lotus,1,410,12
aa18861,Rose,1,460,40
aa18862,Tulip,1,760,10
aa18863,Rose,1,340,35
aa18864,Rose,1,750,43
aa18865,Tulip,1,70,2
aa18866,Lavender,1,850,24
aa18867,Tulip,2,150,83
aa18868,Tulip,1,330,16
aa18869,Rose,2,480,47
aa18870,Lavender,1,400,37
aa18871,Orchid,2,520,6
aa18872,Lavender,2,760,44
aa18873,Rose,1,420,10
aa18874,Lotus,1,650,93
aa18875,Lavender,2,200,41
aa18876,Rose,2,450,38
aa18877,Rose,2,1000,94
aa18878,Lotus,2,410,79
aa18879,Tulip,1,240,16
aa18880,Tulip,1,670,6
aa18881,Orchid,2,70,30
aa18882,Lavender,1,110,18
aa18883,Lavender,2,560,38
aa18884,Lotus,2,350,8
aa18885,Lavender,1,840,45
aa18886,Rose,1,480,6
aa18887,Lavender,1,860,97
aa18888,Orchid,2,950,73
aa18889,Rose,1,910,83
aa18890,Rose,1,890,41
aa18891,Orchid,2,780,49
aa18892,Tulip,2,880,89
aa18893,Rose,1,630,34
aa18894,Orchid,2,10,71
aa18895,Rose,1,880,90
aa18896,Rose,2,890,10
aa18897,Orchid,2,890,100
aa18898,Rose,2,860,95
aa18899,Lotus,2,70,45
aa18900,Lotus,1,340,99
aa18901,Lavender,1,440,24
aa18902,Tulip,2,870,83
aa18903,Tulip,2,950,43
aa18904,Orchid,1,650,45
aa18905,Lotus,1,130,94
aa18906,Tulip,1,170,79
aa18907,Tulip,1,480,65
aa18908,Lotus,1,90,30
aa18909,Tulip,1,920,41
aa18910,Lavender,2,830,30
aa18911,Tulip,1,960,26
aa18912,Tulip,1,760,96
aa18913,Lotus,2,610,72
aa18914,Lotus,1,650,5
aa18915,Tulip,2,890,71
aa18916,Lavender,2,450,78
aa18917,Lotus,1,770,84
aa18918,Orchid,2,110,44
aa18919,Tulip,1,390,85
aa18920,Tulip,2,980,56
aa18921,Orchid,1,220,55
aa18922,Orchid,1,290,84
aa18923,Tulip,1,750,34
aa18924,Lotus,1,10,90
aa18925,Rose,1,200,97
aa18926,Tulip,2,480,67
aa18927,Lotus,1,520,40
aa18928,Orchid,1,840,57
aa18929,Lavender,2,390,45
aa18930,Lavender,1,870,58
aa18931,Tulip,1,640,22
aa18932,Orchid,2,850,89
aa18933,Tulip,1,40,88
aa18934,Orchid,1,170,75
aa18935,Orchid,1,30,51
aa18936,Rose,2,190,98
aa18937,Orchid,1,960,86
aa18938,Tulip,1,550,76
aa18939,Orchid,1,230,17
aa18940,Orchid,2,840,54
aa18941,Tulip,1,780,44
aa18942,Orchid,1,730,8
aa18943,Tulip,1,570,50
aa18944,Lavender,1,780,98
aa18945,Tulip,2,420,50
aa18946,Orchid,2,730,50
aa18947,Lotus,2,900,46
aa18948,Orchid,1,470,48
aa18949,Rose,1,80,65
aa18950,Lotus,2,770,61
aa18951,Lavender,2,340,20
aa18952,Tulip,2,1000,88
aa18953,Lotus,2,640,94
aa18954,Tulip,1,250,53
aa18955,Tulip,2,870,29
aa18956,Rose,1,160,66
aa18957,Lotus,2,730,73
aa18958,Lavender,1,280,83
aa18959,Lotus,1,670,84
aa18960,Lotus,1,280,33
aa18961,Orchid,1,620,100
aa18962,Lotus,2,910,65
aa18963,Rose,1,260,2
aa18964,Lotus,1,170,82
aa18965,Lotus,1,640,98
aa18966,Orchid,1,850,37
aa18967,Lavender,2,660,62
aa18968,Orchid,2,630,90
aa18969,Tulip,1,410,57
aa18970,Tulip,2,730,65
aa18971,Lotus,2,30,92
aa18972,Rose,1,860,14
aa18973,Lotus,2,770,89
aa18974,Lavender,1,180,80
aa18975,Lavender,1,900,22
aa18976,Lavender,1,900,93
aa18977,Lotus,1,10,54
aa18978,Lotus,1,250,8
aa18979,Rose,1,200,11
aa18980,Lavender,2,370,11
aa18981,Orchid,2,730,59
aa18982,Orchid,2,160,21
aa18983,Orchid,1,150,12
aa18984,Orchid,2,480,83
aa18985,Lavender,1,430,24
aa18986,Orchid,1,970,80
aa18987,Rose,1,870,18
aa18988,Orchid,1,560,91
aa18989,Lotus,2,430,33
aa18990,Lotus,1,10,25
aa18991,Lavender,2,940,47
aa18992,Tulip,1,90,74
aa18993,Lotus,2,360,98
aa18994,Lavender,2,720,64
aa18995,Rose,1,20,28
aa18996,Tulip,1,750,84
aa18997,Orchid,1,210,83
aa18998,Lotus,1,350,6
aa18999,Orchid,2,670,72
aa19000,Tulip,1,240,51
aa19001,Lotus,1,770,32
aa19002,Lotus,1,380,22
aa19003,Lavender,2,840,39
aa19004,Tulip,2,530,92
aa19005,Orchid,1,410,83
aa19006,Lavender,2,180,36
aa19007,Lotus,1,360,98
aa19008,Tulip,2,40,54
aa19009,Lavender,1,440,23
aa19010,Lavender,2,170,20
aa19011,Lavender,2,260,88
aa19012,Rose,2,660,64
aa19013,Orchid,2,850,38
aa19014,Lavender,2,760,67
aa19015,Orchid,1,870,70
aa19016,Orchid,1,450,21
aa19017,Tulip,1,730,45
aa19018,Rose,1,270,36
aa19019,Rose,1,970,14
aa19020,Lavender,2,10,40
aa19021,Lavender,1,990,91
aa19022,Lavender,2,420,63
aa19023,Rose,1,40,96
aa19024,Lotus,1,250,39
aa19025,Tulip,1,280,30
aa19026,Lavender,2,500,6
aa19027,Orchid,1,940,64
aa19028,Lotus,2,910,54
aa19029,Tulip,2,430,25
aa19030,Lavender,1,750,20
aa19031,Lavender,1,820,7
aa19032,Orchid,1,140,11
aa19033,Lotus,1,150,7
aa19034,Rose,1,100,62
aa19035,Tulip,1,330,58
aa19036,Lotus,1,380,25
aa19037,Lotus,2,590,82
aa19038,Lavender,1,340,86
aa19039,Lotus,1,340,15
aa19040,Tulip,1,910,96
aa19041,Orchid,2,670,77
aa19042,Tulip,2,900,71
aa19043,Orchid,2,700,77
aa19044,Orchid,2,270,100
aa19045,Rose,1,120,11
aa19046,Lotus,1,890,72
aa19047,Lotus,1,980,73
aa19048,Lavender,1,680,82
aa19049,Rose,2,560,35
aa19050,Lotus,1,950,30
aa19051,Rose,1,700,66
aa19052,Tulip,2,730,31
aa19053,Lavender,2,840,89
aa19054,Lotus,2,20,32
aa19055,Orchid,2,250,10
aa19056,Lavender,1,400,23
aa19057,Orchid,1,590,69
aa19058,Rose,2,190,50
aa19059,Lavender,1,70,85
aa19060,Tulip,2,790,46
aa19061,Orchid,2,290,99
aa19062,Rose,2,370,90
aa19063,Orchid,1,60,39
aa19064,Tulip,1,440,2
aa19065,Lavender,2,240,48
aa19066,Lotus,2,290,70
aa19067,Orchid,2,650,92
aa19068,Lavender,2,800,56
aa19069,Rose,2,50,30
aa19070,Lavender,2,900,52
aa19071,Tulip,2,810,76
aa19072,Rose,2,730,2
aa19073,Tulip,2,640,9
aa19074,Tulip,2,910,54
aa19075,Orchid,2,870,39
aa19076,Rose,2,990,80
aa19077,Rose,2,150,25
aa19078,Rose,2,700,22
aa19079,Tulip,1,130,27
aa19080,Lotus,1,330,20
aa19081,Lotus,2,710,10
aa19082,Tulip,2,400,70
aa19083,Rose,1,960,68
aa19084,Lotus,1,470,6
aa19085,Rose,2,170,81
aa19086,Orchid,2,90,85
aa19087,Lotus,2,820,13
aa19088,Lotus,2,890,94
aa19089,Orchid,1,290,59
aa19090,Orchid,1,440,29
aa19091,Lotus,1,130,52
aa19092,Lotus,1,100,64
aa19093,Orchid,2,660,84
aa19094,Tulip,1,230,31
aa19095,Lotus,2,680,49
aa19096,Rose,1,80,25
aa19097,Rose,2,720,20
aa19098,Rose,1,80,19
aa19099,Tulip,1,630,60
aa19100,Lavender,1,300,74
aa19101,Orchid,2,30,86
aa19102,Rose,2,390,5
aa19103,Lavender,1,280,55
aa19104,Lavender,1,700,53
aa19105,Lavender,1,740,56
aa19106,Lotus,2,510,1
aa19107,Lotus,1,160,26
aa19108,Tulip,1,470,20
aa19109,Lotus,1,160,51
aa19110,Orchid,1,420,41
aa19111,Orchid,2,650,40
aa19112,Orchid,2,350,41
aa19113,Lavender,1,790,72
aa19114,Rose,2,870,18
aa19115,Lavender,1,200,84
aa19116,Tulip,2,800,28
aa19117,Lotus,2,640,58
aa19118,Lavender,1,740,76
aa19119,Orchid,2,430,57
aa19120,Lotus,2,490,97
aa19121,Tulip,2,300,79
aa19122,Lotus,1,350,2
aa19123,Lotus,1,920,12
aa19124,Tulip,1,730,67
aa19125,Rose,1,10,73
aa19126,Rose,1,520,37
aa19127,Lavender,2,230,71
aa19128,Lavender,2,930,1
aa19129,Tulip,2,940,22
aa19130,Tulip,1,170,57
aa19131,Rose,2,660,60
aa19132,Orchid,1,10,66
aa19133,Tulip,1,330,41
aa19134,Tulip,1,400,37
aa19135,Lavender,1,970,22
aa19136,Tulip,2,560,60
aa19137,Orchid,2,70,33
aa19138,Lotus,1,440,22
aa19139,Orchid,2,140,16
aa19140,Orchid,1,380,20
aa19141,Lotus,1,150,84
aa19142,Orchid,2,810,88
aa19143,Tulip,2,430,1
aa19144,Orchid,2,350,17
aa19145,Rose,1,280,41
aa19146,Orchid,1,430,86
aa19147,Orchid,2,610,26
aa19148,Lotus,2,160,30
aa19149,Lavender,1,120,86
aa19150,Lotus,2,390,95
aa19151,Tulip,2,790,72
aa19152,Lavender,2,810,61
aa19153,Lavender,1,660,22
aa19154,Lotus,2,190,74
aa19155,Orchid,2,700,30
aa19156,Lotus,2,780,54
aa19157,Orchid,2,580,77
aa19158,Tulip,2,420,84
aa19159,Rose,2,170,55
aa19160,Orchid,1,910,47
aa19161,Rose,2,770,31
aa19162,Orchid,1,260,50
aa19163,Tulip,2,810,56
aa19164,Orchid,2,780,35
aa19165,Lotus,1,720,89
aa19166,Tulip,1,440,91
aa19167,Rose,2,280,68
aa19168,Rose,1,500,44
aa19169,Tulip,1,580,2
aa19170,Lavender,1,540,13
aa19171,Lavender,2,740,2
aa19172,Tulip,2,700,76
aa19173,Orchid,2,760,79
aa19174,Lotus,2,700,95
aa19175,Lavender,1,230,76
aa19176,Tulip,1,890,22
aa19177,Rose,1,340,80
aa19178,Rose,1,330,81
aa19179,Lavender,1,80,37
aa19180,Tulip,1,340,44
aa19181,Lavender,2,540,35
aa19182,Lotus,2,170,23
aa19183,Lotus,1,580,36
aa19184,Tulip,2,240,5
aa19185,Lotus,1,120,94
aa19186,Rose,1,390,53
aa19187,Lotus,2,220,16
aa19188,Orchid,2,410,74
aa19189,Lavender,1,720,67
aa19190,Lavender,1,570,72
aa19191,Lotus,1,400,45
aa19192,Rose,2,900,76
aa19193,Orchid,2,980,3
aa19194,Orchid,2,110,17
aa19195,Lotus,2,210,99
aa19196,Orchid,2,940,95
aa19197,Lotus,2,640,70
aa19198,Lavender,1,300,36
aa19199,Lotus,2,130,1
aa19200,Lavender,2,640,99
aa19201,Lavender,2,870,86
aa19202,Rose,2,190,32
aa19203,Tulip,1,370,65
aa19204,Rose,2,750,21
aa19205,Rose,1,770,39
aa19206,Lotus,2,140,71
aa19207,Orchid,1,520,29
aa19208,Tulip,2,510,15
aa19209,Lotus,2,690,45
aa19210,Lavender,2,190,68
aa19211,Lavender,2,290,92
aa19212,Rose,1,830,81
aa19213,Rose,1,430,53
aa19214,Lavender,1,250,31
aa19215,Tulip,1,210,43
aa19216,Rose,2,480,2
aa19217,Orchid,2,580,8
aa19218,Orchid,2,510,4
aa19219,Lotus,1,240,34
aa19220,Orchid,1,560,70
aa19221,Lavender,1,860,97
aa19222,Lavender,1,870,65
aa19223,Orchid,1,600,29
aa19224,Tulip,2,970,46
aa19225,Tulip,1,380,73
aa19226,Orchid,2,850,49
aa19227,Rose,2,160,35
aa19228,Tulip,1,390,7
aa19229,Lotus,2,560,47
aa19230,Lotus,2,960,91
aa19231,Lotus,1,850,65
aa19232,Lavender,2,670,18
aa19233,Orchid,2,10,1
aa19234,Orchid,1,30,57
aa19235,Tulip,1,700,45
aa19236,Lotus,2,490,93
aa19237,Lotus,1,100,11
aa19238,Tulip,1,320,1
aa19239,Tulip,2,930,58
aa19240,Rose,1,700,94
aa19241,Lavender,2,370,67
aa19242,Orchid,2,70,80
aa19243,Lavender,2,920,91
aa19244,Lavender,2,870,20
aa19245,Lavender,1,180,1
aa19246,Rose,2,350,32
aa19247,Orchid,1,920,91
aa19248,Orchid,1,150,2
aa19249,Lotus,1,10,48
aa19250,Tulip,1,50,22
aa19251,Rose,1,390,87
aa19252,Rose,2,530,54
aa19253,Lotus,2,260,6
aa19254,Rose,1,10,74
aa19255,Tulip,1,770,7
aa19256,Lavender,1,580,54
aa19257,Lavender,1,440,34
aa19258,Lavender,2,470,87
aa19259,Lavender,2,860,74
aa19260,Orchid,1,70,8
aa19261,Lotus,2,800,30
aa19262,Tulip,1,600,59
aa19263,Orchid,1,370,98
aa19264,Tulip,1,380,1
aa19265,Rose,1,590,48
aa19266,Lavender,1,420,99
aa19267,Tulip,1,30,82
aa19268,Orchid,1,60,52
aa19269,Rose,1,740,31
aa19270,Rose,1,680,68
aa19271,Lavender,2,490,64
aa19272,Tulip,2,720,41
aa19273,Lotus,1,350,27
aa19274,Tulip,1,770,8
aa19275,Tulip,2,940,50
aa19276,Lavender,1,690,70
aa19277,Lavender,1,760,77
aa19278,Tulip,2,790,4
aa19279,Lotus,1,700,93
aa19280,Lavender,1,620,36
aa19281,Rose,1,500,90
aa19282,Rose,2,10,81
aa19283,Lavender,1,990,41
aa19284,Lavender,1,840,41
aa19285,Rose,1,440,37
aa19286,Orchid,2,500,25
aa19287,Rose,1,540,6
aa19288,Tulip,1,850,76
aa19289,Lavender,1,730,35
aa19290,Orchid,2,500,15
aa19291,Lotus,1,350,70
aa19292,Tulip,1,340,45
aa19293,Tulip,2,930,46
aa19294,Rose,2,210,91
aa19295,Lavender,1,760,77
aa19296,Rose,1,170,25
aa19297,Lavender,2,860,98
aa19298,Rose,1,680,59
aa19299,Rose,1,220,75
aa19300,Tulip,2,700,59
aa19301,Tulip,1,70,66
aa19302,Tulip,2,950,29
aa19303,Orchid,1,770,28
aa19304,Rose,2,350,93
aa19305,Lotus,1,970,53
aa19306,Lotus,2,810,81
aa19307,Lotus,2,770,91
aa19308,Tulip,1,790,100
aa19309,Lavender,1,580,27
aa19310,Lavender,1,270,94
aa19311,Lavender,1,810,13
aa19312,Lavender,1,660,88
aa19313,Lotus,2,800,22
aa19314,Lotus,1,800,26
aa19315,Tulip,1,70,41
aa19316,Tulip,2,680,17
aa19317,Rose,2,310,69
aa19318,Lavender,2,880,85
aa19319,Rose,2,310,76
aa19320,Rose,2,60,90
aa19321,Rose,1,10,88
aa19322,Rose,1,650,24
aa19323,Lotus,2,280,63
aa19324,Rose,2,570,51
aa19325,Lotus,2,600,40
aa19326,Orchid,2,120,99
aa19327,Rose,2,780,21
aa19328,Tulip,2,510,95
aa19329,Lotus,2,60,47
aa19330,Tulip,1,950,30
aa19331,Lotus,1,670,1
aa19332,Tulip,1,190,2
aa19333,Lavender,2,500,81
aa19334,Lavender,2,740,100
aa19335,Tulip,1,170,54
aa19336,Lavender,2,300,41
aa19337,Lavender,2,310,56
aa19338,Lotus,1,330,80
aa19339,Tulip,2,880,89
aa19340,Lavender,2,590,70
aa19341,Orchid,1,680,25
aa19342,Rose,2,260,77
aa19343,Orchid,1,300,29
aa19344,Lotus,1,250,60
